"","latitude","longitude","count"
"776",-73.9420393,40.687961,34
"777",-73.9785328,40.7368861,9
"778",-73.9687461,40.7582569,135
"779",-73.8071227,40.7304195,87
"780",-73.9870435,40.7421612,1162
"781",-73.9656177,40.7744146,1143
"782",-73.9900696,40.7517748,840
"783",-73.873036,40.7340415,933
"784",-74.0018531,40.7610185,88
"785",-73.9863768,40.7015144,13
"786",-74.0070475,40.709882,363
"787",-73.9573062,40.7212508,21
"788",-73.8540762,40.8734473,188
"789",-73.9131066,40.6466536,165
"790",-73.9050863,40.8327501,1987
"791",-74.0062534,40.7070767,172
"792",-73.8961789,40.6579899,1009
"793",-73.8522781,40.8917815,34
"794",87.8549755,22.9867569,668
"795",-73.7943196,40.7822653,79
"796",-73.8196655,40.7762431,22
"797",-73.9895114,40.7604618,200
"798",-73.9485659,40.6414369,752
"799",-73.8522781,40.8917815,34
"800",-73.9817519,40.7327366,117
"801",-73.978458,40.616704,48
"802",-73.941857,40.7169194,5
"803",-73.7657218,40.7189579,2
"804",-73.9561746,40.6537842,166
"805",-73.9790108,40.7873364,140
"806",-73.8961789,40.6579899,1009
"807",-74.0095475,40.7134022,114
"808",-73.9463767,40.6919654,148
"809",-73.951862,40.7694491,239
"810",-73.980118,40.6964775,19
"811",-73.9656466,40.7131538,54
"812",-73.8226563,40.5831389,32
"813",-73.9600777,40.7733428,967
"814",-73.8559417,40.8587144,3
"815",-73.9377672,40.6392695,65
"816",-70.934205,41.6362152,81
"817",-73.9588564,40.7095508,34
"818",-73.9650421,40.8001992,27
"819",-73.8296739,40.8406269,24
"820",-73.9183614,40.6988307,49
"821",-73.9857633,40.6096878,109
"822",-74.1631412,40.593858,2
"823",-73.8386868,40.7239391,32
"824",-73.9047654,40.6761271,1203
"825",-73.9424941,40.6003676,210
"826",-73.9953521,40.7521252,256
"827",-73.9580258,40.6459145,506
"828",-73.7929673,40.7201385,17
"829",-74.007206,40.637755,726
"830",-74.1414633,40.5464584,220
"831",-74.0058812,40.7197752,160
"832",-73.956822,40.8050482,74
"833",-73.9656177,40.7744146,1143
"834",-73.9613857,40.7075571,27
"835",-73.9660415,40.7613278,108
"836",87.8549755,22.9867569,668
"837",-74.0013982,40.7344914,21
"838",-73.8661047,40.7429973,32
"839",-73.9297471,40.6463192,339
"840",-74.1004197,40.5763985,240
"841",-73.9913276,40.7578775,162
"842",-73.9033274,40.6418832,571
"843",-73.9378992,40.7547816,36
"844",-73.8814851,40.8749113,21
"845",-73.9447641,40.793322,14
"846",-73.9780643,40.594082,17
"847",-74.007206,40.637755,726
"848",-73.9836548,40.7679663,195
"849",-73.9884498,40.7484063,51
"850",-73.8676864,40.8586661,158
"851",-73.9050863,40.8327501,1987
"852",-73.9050863,40.8327501,1987
"853",-73.857742,40.731285,53
"854",-73.9847724,40.7692123,437
"855",-73.9839402,40.7310315,196
"856",-73.9634803,40.6717905,498
"857",-73.9562105,40.8134463,667
"858",-73.9463767,40.6919654,148
"859",-73.9422278,40.7059689,26
"860",-73.9047654,40.6761271,1203
"861",-73.8990005,40.8654309,337
"862",-73.9815747,40.6425653,2
"863",-73.9901717,40.6191321,192
"864",-73.983984,40.6943842,26
"865",-73.9047654,40.6761271,1203
"866",-73.9550816,40.7182974,54
"867",-73.8644818,40.8410341,275
"868",-73.9969488,40.7490929,125
"869",-73.9656177,40.7744146,1143
"870",-73.9234276,40.8068246,203
"871",-73.9863347,40.7249024,88
"872",-73.9056173,40.737198,38
"873",-73.8925272,40.6455997,7
"874",-73.9798979,40.7796002,139
"875",-73.9594952,40.7630174,841
"876",-73.8402244,40.836079,23
"877",-73.91385,40.8439701,22
"878",-73.9586849,40.802479,161
"879",-73.9136187,40.8523008,252
"880",-73.9552222,40.6947904,40
"881",-73.9624304,40.7156346,7
"882",-73.9192924,40.8066945,13
"883",-73.9889973,40.7445891,127
"884",-73.979128,40.780947,34
"885",-74.0059728,40.7127753,1471
"886",-73.9634803,40.6717905,498
"887",-73.8566092,40.5738353,3
"888",-73.9495271,40.7861708,33
"889",-73.9683736,40.7932251,58
"890",-73.9539099,40.7778988,81
"891",-73.806753,40.811683,2
"892",-73.8071665,40.703252,52
"893",-73.9050863,40.8327501,1987
"894",-73.859039,40.7067924,406
"895",-73.908299,40.699882,314
"896",-73.9996537,40.7425823,52
"897",-73.7532127,40.5952173,66
"898",-73.9885478,40.6651991,17
"899",-73.9900696,40.7517748,840
"900",-73.9990462,40.6249322,88
"901",-73.9318598,40.8468188,24
"902",-73.8583911,40.7380918,20
"903",-73.8622805,40.7499212,417
"904",-73.9901731,40.7582759,303
"905",-73.9835429,40.7260554,218
"906",-73.8199887,40.755731,17
"907",-73.9189152,40.6349533,280
"908",-73.9550816,40.7182974,54
"909",-73.9530889,40.8109791,205
"910",-73.861812,40.7182377,9
"911",-74.0059728,40.7127753,1471
"912",-73.7532127,40.5952173,66
"913",87.8549755,22.9867569,668
"914",-73.9656177,40.7744146,1143
"915",-73.9631313,40.6136033,802
"916",-73.9424941,40.6003676,210
"917",-73.9033274,40.6418832,571
"918",-73.9947422,40.6183319,36
"919",-74.0803084,40.6243404,59
"920",-73.859039,40.7067924,406
"921",-73.8175923,40.7653995,182
"922",-73.805096,40.7304576,56
"923",-73.8246792,40.7396271,70
"924",-73.8622805,40.7499212,417
"925",-74.0094781,40.7045482,14
"926",-73.8946438,40.8656544,652
"927",-73.9847724,40.7692123,437
"928",-73.9050863,40.8327501,1987
"929",-73.8249017,40.7396569,91
"930",-73.9047654,40.6761271,1203
"931",-73.859039,40.7067924,406
"932",-73.9900696,40.7517748,840
"933",-74.0058812,40.7197752,160
"934",-74.0062534,40.7070767,172
"935",-73.9656177,40.7744146,1143
"936",-73.8940161,40.8649485,56
"937",-73.9774087,40.7471259,29
"938",-73.9870435,40.7421612,1162
"939",-73.943388,40.695289,27
"940",-73.9864745,40.7632683,72
"941",-74.0023887,40.7376538,33
"942",-73.9047654,40.6761271,1203
"943",-73.8961789,40.6579899,1009
"944",-73.8904498,40.6584573,377
"945",-73.9867469,40.7356205,102
"946",-73.9083293,40.738632,35
"947",-73.9702403,40.6900285,40
"948",-73.8175445,40.7332037,8
"949",-73.9889973,40.7445891,127
"950",-74.1004197,40.5763985,240
"951",-73.9555926,40.7336828,17
"952",-73.8232624,40.6843909,39
"953",-73.7903995,40.7401437,603
"954",-73.9181011,40.8417352,16
"955",-73.9061174,40.8293015,58
"956",-73.9122188,40.7673223,300
"957",-73.9927978,40.742903,672
"958",-73.9600777,40.7733428,967
"959",-74.001016,40.7243195,41
"960",-73.9607797,40.5872611,46
"961",-73.9509835,40.7276685,19
"962",-73.9902155,40.7319621,125
"963",-73.7957088,40.7185771,165
"964",-73.9617361,40.7641964,916
"965",-73.782956,40.728696,10
"966",-73.9572593,40.6083667,55
"967",-74.0095505,40.623483,57
"968",-73.947902,40.8170765,56
"969",-73.9519962,40.6777915,91
"970",-73.8629902,40.7409503,10
"971",87.8549755,22.9867569,668
"972",-73.9912281,40.7358984,8
"973",-73.9857962,40.7285865,136
"974",-73.9452414,40.7868236,27
"975",-73.9586849,40.802479,161
"976",-74.1390153,40.5993656,2
"977",-73.9905144,40.7186157,102
"978",-73.8893802,40.8534729,88
"979",-74.0059728,40.7127753,1471
"980",-73.9600777,40.7733428,967
"981",-73.8875183,40.8647526,272
"982",-73.9822804,40.7384592,147
"983",-73.8528173,40.7312223,32
"984",-74.0116824,40.7149789,65
"985",-73.9361208,40.8503007,65
"986",-73.9439347,40.8100322,149
"987",-73.9424401,40.8280385,317
"988",-73.9050863,40.8327501,1987
"989",-73.951862,40.7694491,239
"990",-73.9814524,40.7785468,150
"991",-73.991633,40.754707,261
"992",-73.9605343,40.8124199,2408
"993",-73.873036,40.7340415,933
"994",-73.9687461,40.7582569,135
"995",-73.998005,40.7329524,59
"996",-73.9900696,40.7517748,840
"997",-73.9656177,40.7744146,1143
"998",-73.8622805,40.7499212,417
"999",-74.0081585,40.7452495,95
"1000",-73.9050863,40.8327501,1987
"1001",-73.8946438,40.8656544,652
"1002",-73.9416945,40.7258892,24
"1003",-73.9519647,40.6303236,31
"1004",-73.9033274,40.6418832,571
"1005",-73.9509835,40.7276685,19
"1006",-73.9918028,40.756402,165
"1007",-73.7629965,40.6907149,96
"1008",-73.8696157,40.7078378,87
"1009",87.8549755,22.9867569,668
"1010",-73.9605343,40.8124199,2408
"1011",-73.8042191,40.765507,101
"1012",-73.9502143,40.7846789,58
"1013",-74.0803084,40.6243404,59
"1014",-73.8740784,40.7508279,28
"1015",-73.8458992,40.7205676,213
"1016",-74.0111897,40.6152291,82
"1017",-73.8954744,40.8498932,17
"1018",-73.9597965,40.7685169,96
"1019",-73.9605343,40.8124199,2408
"1020",-73.9339581,40.5996357,54
"1021",-73.908299,40.699882,314
"1022",-73.8335179,40.6838023,233
"1023",-74.1384376,40.6118459,112
"1024",-74.1026407,40.6128507,95
"1025",-73.9117938,40.8264153,20
"1026",-74.00161,40.7261224,77
"1027",-73.9822804,40.7384592,147
"1028",-73.9605343,40.8124199,2408
"1029",-73.805096,40.7304576,56
"1030",-73.9849817,40.7379216,103
"1031",-73.9613189,40.7667038,41
"1032",-73.8246792,40.7396271,70
"1033",-73.9879788,40.761446,149
"1034",-73.9577813,40.8037381,45
"1035",-73.8875183,40.8647526,272
"1036",-73.8555421,40.6927323,43
"1037",-73.8502832,40.8820359,17
"1038",-73.9707823,40.5757882,4
"1039",-73.8801257,40.7501911,458
"1040",-73.9899532,40.6977936,72
"1041",-73.8897272,40.7432725,41
"1042",-73.983039,40.7766776,38
"1043",-73.9765611,40.7483573,88
"1044",-73.8503197,40.7399654,3
"1045",-73.9297471,40.6463192,339
"1046",-73.9903489,40.725257,115
"1047",-73.7524026,40.7747608,4
"1048",-73.8961789,40.6579899,1009
"1049",-73.9970929,40.7222925,106
"1050",-73.8248258,40.7294293,57
"1051",-73.9941788,40.6930055,71
"1052",-74.0093106,40.7227656,17
"1053",-73.991633,40.754707,261
"1054",-73.8904498,40.6584573,377
"1055",-73.9183907,40.8121781,10
"1056",-73.9005045,40.8378925,10
"1057",-74.1072426,40.6127543,292
"1058",-73.8676864,40.8586661,158
"1059",-73.990517,40.7126086,137
"1060",-73.873036,40.7340415,933
"1061",-73.9822738,40.7360228,48
"1062",-73.9627826,40.6536817,11
"1063",-73.9631313,40.6136033,802
"1064",-73.9968854,40.6424702,118
"1065",-73.9530889,40.8109791,205
"1066",-73.912438,40.8326306,16
"1067",-73.9586113,40.8133806,9
"1068",-73.8287455,40.7763265,79
"1069",-73.8622805,40.7499212,417
"1070",-73.9050863,40.8327501,1987
"1071",-73.8877819,40.8374083,345
"1072",-74.0090187,40.6497863,30
"1073",-73.8275495,40.724973,17
"1074",-73.9973697,40.6913253,78
"1075",-73.8537288,40.7109232,51
"1076",-74.0106056,40.7051184,55
"1077",-73.8859624,40.8367725,15
"1078",-73.7390612,40.7073529,352
"1079",-73.9440494,40.6659165,36
"1080",-73.9531463,40.6569204,191
"1081",-73.9614503,40.7016756,76
"1082",-74.007206,40.637755,726
"1083",-73.8890281,40.7654021,156
"1084",-74.007206,40.637755,726
"1085",-73.8656381,40.747933,67
"1086",-73.9604547,40.6101927,62
"1087",-73.9984155,40.6287783,63
"1088",-74.155333,40.5359338,20
"1089",-73.9863347,40.7249024,88
"1090",-73.8898151,40.8683734,17
"1091",-73.9605343,40.8124199,2408
"1092",-74.0111897,40.6152291,82
"1093",-74.0077298,40.7151912,174
"1094",-73.8961789,40.6579899,1009
"1095",-73.8647109,40.8985545,10
"1096",-73.9994485,40.7630261,130
"1097",-73.8186887,40.7593947,76
"1098",-74.0005071,40.7299971,30
"1099",-74.1004197,40.5763985,240
"1100",-73.9033274,40.6418832,571
"1101",-74.0116523,40.6182363,62
"1102",-73.9918028,40.756402,165
"1103",-73.9203536,40.6587447,106
"1104",-73.8042191,40.765507,101
"1105",-73.9587579,40.6377342,38
"1106",-74.0101429,40.7033283,118
"1107",-73.8575048,40.8810674,5
"1108",-74.1374251,40.6325043,35
"1109",-73.9594952,40.7630174,841
"1110",-73.9605343,40.8124199,2408
"1111",-73.9666464,40.7607719,153
"1112",-73.7903995,40.7401437,603
"1113",-73.9634803,40.6717905,498
"1114",-73.8672459,40.748931,47
"1115",-73.9729224,40.785466,433
"1116",-73.9968779,40.640646,104
"1117",-73.9580258,40.6459145,506
"1118",-73.9820395,40.7246642,66
"1119",-73.9304588,40.6885403,63
"1120",-73.8091962,40.7724553,46
"1121",-73.9513217,40.7843337,58
"1122",87.8549755,22.9867569,668
"1123",-73.9419244,40.8517623,203
"1124",-74.1414633,40.5464584,220
"1125",-73.8877819,40.8374083,345
"1126",-74.012832,40.7133051,10
"1127",-73.951862,40.7694491,239
"1128",-73.9047654,40.6761271,1203
"1129",-73.9540682,40.6981992,5
"1130",-74.1004197,40.5763985,240
"1131",-73.9900696,40.7517748,840
"1132",-73.7576577,40.7336195,167
"1133",87.8549755,22.9867569,668
"1134",-73.9122188,40.7673223,300
"1135",-73.8813336,40.7262489,59
"1136",-73.8876427,40.7664056,100
"1137",-73.7890685,40.709844,143
"1138",-73.956072,40.5921056,43
"1139",-73.9879788,40.761446,149
"1140",-73.9605343,40.8124199,2408
"1141",-73.9600777,40.7733428,967
"1142",-73.9050863,40.8327501,1987
"1143",-73.7685033,40.767237,7
"1144",-73.8317622,40.847193,28
"1145",-73.9683862,40.612878,797
"1146",-73.8540762,40.8734473,188
"1147",-73.7874439,40.8484913,2
"1148",-73.8644818,40.8410341,275
"1149",-73.9576651,40.7303309,78
"1150",-73.9558319,40.7736394,75
"1151",-73.9047654,40.6761271,1203
"1152",-73.8877819,40.8374083,345
"1153",-73.9485659,40.6414369,752
"1154",-73.9874564,40.7620366,118
"1155",-73.9729224,40.785466,433
"1156",-73.9203529,40.7722723,33
"1157",-73.8773338,40.7465775,23
"1158",-73.9970929,40.7222925,106
"1159",-73.9847724,40.7692123,437
"1160",-73.945426,40.8243219,64
"1161",-73.7651553,40.7424362,39
"1162",-73.8801257,40.7501911,458
"1163",-73.9050863,40.8327501,1987
"1164",-73.9860293,40.7226415,212
"1165",-74.1692118,40.5804079,106
"1166",-74.0088256,40.7060361,45
"1167",-73.9330677,40.8513614,13
"1168",-73.9448911,40.7180791,7
"1169",-73.9562105,40.8134463,667
"1170",-73.7957088,40.7185771,165
"1171",-73.9538913,40.7002048,25
"1172",-74.0060919,40.6093466,204
"1173",-73.9342705,40.6515642,200
"1174",-74.0105362,40.7060475,4
"1175",-73.9949634,40.6949747,83
"1176",-73.859039,40.7067924,406
"1177",-73.999638,40.687315,42
"1178",-74.1514284,40.5454165,2
"1179",-73.9836548,40.7679663,195
"1180",-73.951862,40.7694491,239
"1181",-73.7847944,40.7279608,10
"1182",-73.9181759,40.6809619,15
"1183",-73.9136187,40.8523008,252
"1184",-73.8990005,40.8654309,337
"1185",-73.9970929,40.7222925,106
"1186",-73.9464625,40.8205972,26
"1187",-73.859898,40.8465208,104
"1188",-73.9836548,40.7679663,195
"1189",-74.0095505,40.623483,57
"1190",-73.770355,40.5945831,5
"1191",-73.8199887,40.755731,17
"1192",-73.8874273,40.8595729,175
"1193",-73.9329803,40.8478786,66
"1194",-73.8458992,40.7205676,213
"1195",-73.8853702,40.8700618,103
"1196",-73.8874273,40.8595729,175
"1197",-73.959045,40.743963,25
"1198",-73.9363885,40.7072437,33
"1199",-73.9953521,40.7521252,256
"1200",-73.9833912,40.5910858,29
"1201",-73.9580258,40.6459145,506
"1202",-73.9600777,40.7733428,967
"1203",-73.9436522,40.6173645,73
"1204",-74.0078129,40.7317894,165
"1205",-73.878592,40.659701,13
"1206",-73.9762583,40.7233845,44
"1207",-73.9813799,40.739763,47
"1208",-73.9605343,40.8124199,2408
"1209",-73.9594952,40.7630174,841
"1210",-73.9987334,40.7460428,110
"1211",-73.8181218,40.761461,230
"1212",-73.7890685,40.709844,143
"1213",-73.8991836,40.8608531,74
"1214",-73.9536072,40.7761149,68
"1215",-73.9508815,40.7095091,35
"1216",-73.9798979,40.7796002,139
"1217",-73.9050863,40.8327501,1987
"1218",-73.820211,40.7217781,23
"1219",-73.943243,40.694558,76
"1220",-73.9799487,40.7432078,79
"1221",-73.9094056,40.6904603,12
"1222",-73.9419244,40.8517623,203
"1223",-73.9034682,40.7674971,114
"1224",-73.8682862,40.8148382,31
"1225",-73.898448,40.7242841,119
"1226",-74.133513,40.6263911,94
"1227",-73.9557711,40.6817436,81
"1228",-73.9853324,40.7652341,76
"1229",-73.9835429,40.7260554,218
"1230",-73.9876718,40.7285977,76
"1231",-73.9751206,40.7501925,132
"1232",-73.9580794,40.7788333,21
"1233",-73.992079,40.754091,208
"1234",-74.007206,40.637755,726
"1235",-73.8920433,40.8171007,24
"1236",-73.8449478,40.7211538,132
"1237",-73.9479559,40.8145912,54
"1238",-77.8966719,42.8203399,4
"1239",-73.8568423,40.6686013,2
"1240",-74.0169486,40.6076787,74
"1241",-73.9738728,40.7530423,95
"1242",-73.9335801,40.8027602,20
"1243",-73.8622805,40.7499212,417
"1244",-73.9459308,40.6611202,18
"1245",-73.9461082,40.7190938,10
"1246",-74.0059728,40.7127753,1471
"1247",-73.9531463,40.6569204,191
"1248",-73.7390612,40.7073529,352
"1249",-73.9483926,40.8164287,12
"1250",-73.8622805,40.7499212,417
"1251",-73.9870435,40.7421612,1162
"1252",-73.9335801,40.8027602,20
"1253",-74.0101429,40.7033283,118
"1254",-73.8287455,40.7763265,79
"1255",87.8549755,22.9867569,668
"1256",-73.9909686,40.7552441,260
"1257",-73.7953969,40.7174815,22
"1258",-73.9050863,40.8327501,1987
"1259",-73.859039,40.7067924,406
"1260",-73.9852256,40.7388514,84
"1261",-73.9683862,40.612878,797
"1262",-73.985796,40.7221373,86
"1263",-74.0078129,40.7317894,165
"1264",-73.9422841,40.6684629,66
"1265",-73.9729224,40.785466,433
"1266",-73.9631313,40.6136033,802
"1267",-73.9855006,40.7412854,93
"1268",-73.9474726,40.7869329,51
"1269",-73.898448,40.7242841,119
"1270",-73.884613,40.7404356,10
"1271",-73.9419244,40.8517623,203
"1272",-73.737165,40.708857,523
"1273",-73.99492,40.621994,112
"1274",-73.9972939,40.6197208,57
"1275",-73.9918028,40.756402,165
"1276",-74.0449292,40.6895453,2
"1277",-74.0079973,40.7079971,67
"1278",-73.9285035,40.7679332,14
"1279",-73.8801257,40.7501911,458
"1280",-74.0999863,40.6159449,10
"1281",-73.9864758,40.6899225,162
"1282",-73.9656177,40.7744146,1143
"1283",-73.939393,40.8043256,543
"1284",-74.1062182,40.6331114,39
"1285",-73.9001025,40.7433242,59
"1286",-73.873036,40.7340415,933
"1287",-73.9047654,40.6761271,1203
"1288",-74.1692118,40.5804079,106
"1289",-73.9784858,40.7458826,72
"1290",-73.8306375,40.635737,93
"1291",-73.917648,40.683259,39
"1292",-73.8877819,40.8374083,345
"1293",-73.859039,40.7067924,406
"1294",-73.9422278,40.7059689,26
"1295",-73.7974782,40.7158027,28
"1296",-73.9927978,40.742903,672
"1297",-73.9969488,40.7490929,125
"1298",-73.8730265,40.7416873,3
"1299",-73.9631313,40.6136033,802
"1300",-73.9617361,40.7641964,916
"1301",-73.7592659,40.594716,35
"1302",-73.9900696,40.7517748,840
"1303",-73.9830584,40.5914598,66
"1304",-73.9181011,40.8417352,16
"1305",-73.873036,40.7340415,933
"1306",-73.9032617,40.8487811,18
"1307",-73.9984746,40.7453063,165
"1308",-73.9631313,40.6136033,802
"1309",-73.9655044,40.7619245,73
"1310",-73.840462,40.689097,40
"1311",-73.9594952,40.7630174,841
"1312",-73.9721071,40.6331359,37
"1313",-74.0934792,40.5844636,2
"1314",-74.0040673,40.6340424,38
"1315",-73.9982515,40.7244618,112
"1316",-73.9148865,40.8014949,7
"1317",-74.0059728,40.7127753,1471
"1318",-74.0018531,40.7610185,88
"1319",-74.0047876,40.7062885,138
"1320",-73.8250952,40.7359744,374
"1321",-73.9224371,40.7694081,30
"1322",-73.7925594,40.708078,73
"1323",-73.9047654,40.6761271,1203
"1324",-73.857742,40.731285,53
"1325",-73.9330461,40.6278498,73
"1326",87.8549755,22.9867569,668
"1327",-73.8961789,40.6579899,1009
"1328",-73.827804,40.685891,32
"1329",-73.9050863,40.8327501,1987
"1330",-73.9594952,40.7630174,841
"1331",-73.8877819,40.8374083,345
"1332",-73.8778262,40.8268965,22
"1333",-73.9770369,40.7493762,157
"1334",-73.9502366,40.6340322,20
"1335",-73.8611724,40.7278915,14
"1336",-73.9864758,40.6899225,162
"1337",-73.8230041,40.6859902,30
"1338",-74.0015419,40.7243804,59
"1339",-73.985796,40.7221373,86
"1340",-73.945426,40.8243219,64
"1341",-73.9683862,40.612878,797
"1342",-73.9814524,40.7785468,150
"1343",-73.9939834,40.6471086,110
"1344",-73.9655044,40.7619245,73
"1345",-73.9177284,40.8463191,10
"1346",-73.9600777,40.7733428,967
"1347",-73.9906703,40.6679204,117
"1348",-74.0005071,40.7299971,30
"1349",-73.8353708,40.6836637,20
"1350",-73.9825664,40.7313474,191
"1351",-73.9614289,40.577555,85
"1352",-73.9243365,40.7659885,72
"1353",-73.9927978,40.742903,672
"1354",-73.7577216,40.6021088,5
"1355",-73.8013693,40.6743114,177
"1356",-73.873036,40.7340415,933
"1357",-73.8959581,40.7115368,3
"1358",-73.9475595,40.6715288,92
"1359",-74.007206,40.637755,726
"1360",-74.0840504,40.6473568,11
"1361",-73.9907506,40.7298862,10
"1362",-73.9836548,40.7679663,195
"1363",-73.9992756,40.6281485,248
"1364",-73.8536122,40.7407028,90
"1365",-73.9195263,40.7688467,198
"1366",-73.823542,40.6945875,11
"1367",-73.8230041,40.6859902,30
"1368",-73.8389502,40.881653,221
"1369",-73.8928913,40.877126,49
"1370",-73.9692537,40.7576439,72
"1371",-73.8644818,40.8410341,275
"1372",-73.9729224,40.785466,433
"1373",-73.7390612,40.7073529,352
"1374",-73.7336058,40.7724295,8
"1375",-73.9989702,40.7446336,64
"1376",-73.9189152,40.6349533,280
"1377",-73.9330461,40.6278498,73
"1378",-73.9965256,40.6810643,237
"1379",-73.9600777,40.7733428,967
"1380",-73.9927978,40.742903,672
"1381",-73.9605343,40.8124199,2408
"1382",-73.8961789,40.6579899,1009
"1383",-73.9982515,40.7244618,112
"1384",-73.9033274,40.6418832,571
